Time, Temperature, Mag X, Mag Y, Mag Z, Gyro X, Gyro Y, Gyro Z, Acc X, Acc Y, Acc Z, Lin Acc X, Lin Acc Y, Lin Acc Z, Gravity X, Gravity Y, Gravity Z, Euler X, Euler Y, Euler Z
11.586,30,-135.375,-38.875,13.875,-0.125,-0.438,-0.125,-0.360,-0.310,-9.860,0.130,-0.130,0.050,-0.510,-0.210,-9.790,268.375,-3.000,178.750
11.628,30,-133.562,-39.250,12.750,-1.000,-0.750,-1.438,-0.390,-0.280,-9.720,0.120,-0.060,0.060,-0.520,-0.210,-9.790,268.375,-3.000,178.688
11.651,30,-135.000,-39.250,12.250,-0.875,-2.563,-1.563,-0.310,-0.290,-9.610,0.210,-0.070,0.170,-0.520,-0.210,-9.790,268.313,-3.063,178.688
11.675,30,-135.000,-39.250,12.250,-0.375,-1.625,-0.750,-0.460,-0.220,-9.660,0.110,0.010,0.130,-0.530,-0.210,-9.780,268.313,-3.125,178.688
11.699,30,-134.250,-38.875,12.688,-1.250,-1.813,-2.188,-0.370,-0.070,-9.490,0.170,0.130,0.290,-0.540,-0.210,-9.780,268.250,-3.125,178.750
11.741,30,-134.250,-38.875,13.062,0.438,-0.125,-0.063,-0.460,-0.240,-9.510,0.070,-0.030,0.270,-0.530,-0.200,-9.780,268.250,-3.125,178.750
11.765,30,-134.250,-38.875,13.062,-1.188,-1.313,-1.375,-0.430,-0.140,-9.490,0.130,0.070,0.180,-0.540,-0.200,-9.780,268.187,-3.125,178.812
11.789,30,-134.250,-38.875,13.062,-3.063,-0.688,-2.375,-0.340,-0.150,-9.650,0.190,0.030,0.120,-0.540,-0.190,-9.780,268.187,-3.125,178.812
11.81,30,-134.562,-38.875,12.750,1.125,-0.813,0.063,-0.440,-0.290,-9.470,0.090,-0.090,0.310,-0.540,-0.190,-9.780,268.125,-3.188,178.812
11.868,30,-134.562,-37.375,12.688,-2.125,-2.500,-2.313,-0.400,-0.240,-9.460,0.150,-0.060,0.320,-0.560,-0.180,-9.780,268.062,-3.250,178.875
11.893,30,-134.250,-38.875,12.250,-1.063,0.375,-1.438,-0.440,-0.180,-9.650,0.110,0.000,0.130,-0.560,-0.170,-9.780,268.062,-3.250,178.937
11.914,30,-134.250,-38.875,12.250,0.000,-1.063,-1.688,-0.500,-0.110,-9.330,0.060,0.060,0.450,-0.560,-0.170,-9.780,268.000,-3.313,178.937
11.958,30,-135.375,-38.875,13.000,-1.125,-1.813,-1.188,-0.480,-0.140,-9.530,0.090,0.020,0.250,-0.570,-0.170,-9.780,267.937,-3.375,179.000
11.983,30,-135.375,-38.875,13.000,0.000,-1.625,0.313,-0.490,-0.210,-9.420,0.090,-0.040,0.360,-0.580,-0.170,-9.780,267.937,-3.375,179.000
12.006,30,-135.000,-39.250,13.750,-1.063,-1.063,-0.750,-0.480,-0.210,-9.560,0.110,0.000,0.190,-0.580,-0.160,-9.780,267.937,-3.438,179.000
12.03,30,-135.000,-39.250,13.750,-1.125,-0.813,-0.813,-0.460,-0.230,-9.750,0.120,-0.070,0.030,-0.590,-0.160,-9.780,267.937,-3.438,179.000
12.073,30,-134.562,-38.875,11.750,2.125,0.875,0.500,-0.460,-0.090,-9.400,0.120,0.070,0.370,-0.590,-0.170,-9.780,267.937,-3.438,178.937
12.097,30,-134.687,-39.250,12.250,0.750,0.875,0.438,-0.450,-0.080,-9.310,0.090,0.040,0.290,-0.580,-0.170,-9.780,267.937,-3.375,178.937
12.121,30,-134.687,-39.250,12.250,-0.875,-0.688,0.438,-0.480,-0.170,-9.500,0.100,0.000,0.280,-0.580,-0.170,-9.780,267.937,-3.375,178.937
12.147,30,-133.875,-39.250,11.750,-1.313,-1.250,0.000,-0.420,-0.140,-9.690,0.170,0.010,0.090,-0.590,-0.160,-9.780,267.937,-3.438,179.000
12.188,30,-133.875,-39.250,11.750,2.188,-0.500,1.313,-0.480,-0.230,-9.510,0.110,-0.050,0.270,-0.590,-0.170,-9.780,267.937,-3.438,178.937
12.21,30,-134.562,-38.875,13.375,-1.063,-1.625,-0.813,-0.360,-0.090,-9.740,0.230,0.070,0.040,-0.600,-0.170,-9.780,267.937,-3.500,178.937
12.235,30,-134.562,-38.875,13.375,-0.813,-1.563,0.000,-0.350,-0.170,-9.730,0.250,0.000,0.040,-0.600,-0.160,-9.780,267.937,-3.500,179.000
12.268,30,-134.250,-39.563,13.750,-0.625,-0.750,-1.125,-0.510,-0.130,-9.590,0.180,0.070,0.160,-0.600,-0.160,-9.780,267.875,-3.500,179.000
12.312,30,-135.000,-38.875,11.750,1.875,0.813,1.813,-0.500,-0.200,-9.610,0.090,-0.040,0.170,-0.590,-0.160,-9.780,267.937,-3.438,179.000
12.338,30,-135.000,-38.875,11.750,1.313,0.438,0.625,-0.500,-0.240,-9.450,0.090,-0.080,0.330,-0.590,-0.160,-9.780,267.937,-3.438,179.000
12.36,30,-135.000,-39.250,12.688,-1.250,1.375,-1.125,-0.460,-0.140,-9.570,0.120,0.010,0.210,-0.590,-0.160,-9.780,267.937,-3.438,179.000
12.405,30,-135.000,-39.563,12.688,0.563,0.313,0.375,-0.440,-0.080,-9.570,0.140,0.070,0.210,-0.580,-0.160,-9.780,267.937,-3.375,179.000
12.429,30,-135.000,-39.563,12.688,1.313,-0.625,1.625,-0.450,-0.160,-9.400,0.060,-0.030,0.280,-0.580,-0.160,-9.780,267.937,-3.375,179.000
12.453,30,-134.562,-39.250,12.688,0.063,-0.688,0.313,-0.430,-0.270,-9.570,0.140,-0.100,0.210,-0.580,-0.160,-9.780,267.937,-3.438,179.000
12.479,30,-134.562,-39.250,12.688,0.375,0.625,0.375,-0.440,-0.200,-9.610,0.140,-0.100,0.130,-0.580,-0.160,-9.780,267.937,-3.375,179.000
12.522,30,-134.687,-38.063,13.000,-0.313,0.188,-0.063,-0.400,-0.180,-9.640,0.170,-0.010,0.130,-0.570,-0.160,-9.780,267.937,-3.375,179.000
12.547,30,-134.250,-39.250,12.688,0.375,1.000,0.625,-0.440,-0.130,-9.460,0.130,0.030,0.320,-0.570,-0.160,-9.780,267.937,-3.313,179.000
12.571,30,-134.250,-39.250,12.688,0.313,0.625,-0.313,-0.420,-0.180,-9.550,0.150,-0.010,0.230,-0.570,-0.160,-9.780,267.937,-3.313,179.000
12.596,30,-133.875,-40.000,11.063,-0.625,1.000,-0.375,-0.390,-0.130,-9.580,0.170,0.020,0.200,-0.560,-0.160,-9.780,267.937,-3.313,179.000
12.64,30,-133.875,-40.000,11.063,-0.875,0.938,0.813,-0.440,-0.140,-9.520,0.110,0.020,0.260,-0.560,-0.160,-9.780,267.937,-3.188,179.000
12.661,30,-133.875,-38.875,12.688,-1.500,4.250,-0.250,-0.420,-0.140,-9.820,0.140,0.010,0.110,-0.540,-0.150,-9.790,267.937,-3.125,179.063
12.684,30,-133.875,-38.875,12.688,1.250,3.250,1.750,-0.430,-0.140,-9.570,0.090,0.010,0.210,-0.530,-0.160,-9.790,268.000,-3.063,179.000
12.718,30,-135.375,-38.875,13.750,1.813,1.938,0.250,-0.490,-0.200,-9.380,0.010,-0.020,0.400,-0.510,-0.170,-9.790,268.000,-3.000,178.937
12.762,30,-135.375,-39.250,12.688,-2.250,1.750,-0.688,-0.410,-0.200,-9.670,0.090,-0.030,0.120,-0.500,-0.160,-9.790,268.000,-2.938,179.000
12.787,30,-135.375,-39.250,12.688,1.125,0.063,0.625,-0.430,-0.150,-9.400,0.060,0.000,0.380,-0.500,-0.160,-9.790,268.000,-2.938,179.000
12.808,30,-135.687,-38.875,12.250,-0.813,1.000,-0.188,-0.400,-0.110,-9.720,0.090,0.050,0.060,-0.500,-0.160,-9.790,268.000,-2.875,179.000
12.871,30,-134.687,-38.875,11.500,-0.250,-0.063,0.125,-0.420,-0.210,-9.390,0.100,0.010,0.140,-0.490,-0.170,-9.790,268.062,-2.875,178.937
12.895,30,-134.687,-38.875,11.500,-1.438,1.000,-0.750,-0.340,-0.170,-9.680,0.140,0.000,0.110,-0.490,-0.160,-9.790,268.062,-2.875,179.000
12.918,30,-135.687,-40.000,13.750,1.438,-0.250,0.563,-0.410,-0.220,-9.530,0.080,-0.050,0.250,-0.490,-0.170,-9.790,268.062,-2.875,178.937
12.943,30,-135.687,-40.000,13.750,-0.250,-2.563,-0.125,-0.420,-0.210,-9.500,0.060,-0.040,0.280,-0.500,-0.170,-9.790,268.000,-2.938,178.937
12.984,30,-135.000,-38.500,13.000,-0.563,-3.000,-1.188,-0.420,-0.130,-9.510,0.090,0.030,0.270,-0.510,-0.160,-9.790,268.000,-3.000,179.000
13.008,30,-134.562,-39.563,13.000,0.125,-1.313,-0.188,-0.430,-0.190,-9.540,0.080,-0.020,0.240,-0.520,-0.160,-9.790,268.000,-3.000,179.000
13.031,30,-134.562,-39.563,13.000,0.563,-1.625,-0.438,-0.460,-0.220,-9.570,0.060,-0.060,0.210,-0.530,-0.170,-9.790,268.000,-3.063,178.937
13.055,30,-135.000,-38.875,13.750,-0.125,-2.125,-0.375,-0.440,-0.020,-9.460,0.120,0.100,0.190,-0.530,-0.160,-9.790,268.000,-3.125,179.000
13.096,30,-135.000,-38.875,13.750,0.750,-1.250,0.438,-0.440,-0.150,-9.520,0.090,0.010,0.260,-0.540,-0.160,-9.790,268.000,-3.125,179.000
13.13,30,-133.875,-40.000,13.750,-0.375,1.563,0.063,-0.420,-0.170,-9.640,0.150,0.040,0.130,-0.520,-0.160,-9.790,268.000,-3.063,179.000
13.167,30,-135.000,-39.250,12.250,2.250,4.188,2.250,-0.360,-0.160,-9.590,0.070,-0.030,0.270,-0.500,-0.170,-9.790,268.062,-2.875,178.937
13.205,30,-134.250,-38.500,13.500,0.125,2.750,1.875,-0.430,-0.150,-9.390,0.080,0.000,0.240,-0.480,-0.170,-9.790,268.125,-2.813,178.937
13.246,30,-134.250,-38.500,13.500,0.188,3.813,1.313,-0.320,-0.080,-9.650,0.110,0.040,0.220,-0.450,-0.170,-9.790,268.125,-2.625,178.937
13.267,30,-134.562,-38.500,13.750,0.563,3.500,2.438,-0.430,-0.160,-9.590,0.000,0.000,0.190,-0.440,-0.170,-9.790,268.187,-2.563,178.937
13.291,30,-134.562,-38.500,13.750,-0.438,3.750,2.250,-0.370,-0.190,-9.630,0.060,-0.020,0.160,-0.430,-0.170,-9.790,268.250,-2.500,178.937
13.332,30,-134.562,-38.063,12.688,2.438,5.063,2.750,-0.310,-0.140,-9.470,0.080,0.030,0.320,-0.390,-0.180,-9.790,268.375,-2.250,178.875
13.356,30,-135.375,-38.875,13.687,1.188,4.063,2.313,-0.330,-0.140,-9.380,0.090,0.010,0.440,-0.380,-0.180,-9.790,268.438,-2.188,178.875
13.378,30,-135.375,-38.875,13.687,-1.188,3.188,0.875,-0.200,-0.220,-9.720,0.160,-0.040,0.060,-0.370,-0.170,-9.790,268.438,-2.125,178.937
13.404,30,-135.000,-38.500,13.750,1.188,-0.313,1.188,-0.120,-0.180,-9.460,0.190,-0.010,0.380,-0.360,-0.180,-9.790,268.438,-2.125,178.875
13.447,30,-135.000,-38.500,13.750,-1.375,0.063,0.063,-0.170,-0.200,-9.580,0.140,-0.020,0.110,-0.360,-0.170,-9.790,268.500,-2.125,178.937
13.468,30,-134.562,-38.875,12.250,-1.563,1.625,-0.188,-0.160,-0.240,-9.870,0.190,-0.070,-0.070,-0.360,-0.170,-9.790,268.500,-2.125,179.000
13.494,30,-134.562,-38.875,12.250,1.625,2.438,0.438,-0.180,-0.170,-9.730,0.170,0.000,0.050,-0.350,-0.170,-9.790,268.500,-2.063,178.937
13.515,30,-134.250,-39.563,12.188,3.875,1.250,1.000,-0.300,-0.130,-9.300,0.060,0.100,0.590,-0.350,-0.180,-9.790,268.500,-2.000,178.875
13.559,30,-135.000,-39.250,13.188,-1.875,-2.375,-0.938,-0.230,-0.190,-9.590,0.130,-0.010,0.200,-0.360,-0.180,-9.790,268.500,-2.125,178.875
13.583,30,-135.000,-39.250,13.188,-1.750,-2.875,-1.750,-0.200,-0.240,-9.760,0.160,-0.060,0.030,-0.370,-0.170,-9.790,268.438,-2.188,178.937
13.607,30,-135.000,-38.875,13.188,-0.250,-2.750,-1.500,-0.220,-0.260,-9.740,0.150,-0.090,0.050,-0.380,-0.170,-9.790,268.375,-2.250,178.937
13.634,30,-135.000,-38.875,13.188,-1.313,-2.750,-2.188,-0.300,-0.160,-9.660,0.080,0.010,0.120,-0.390,-0.170,-9.790,268.313,-2.313,178.937
13.678,30,-134.562,-38.500,12.500,0.313,1.000,-0.813,-0.420,-0.150,-9.570,-0.020,0.010,0.220,-0.400,-0.170,-9.790,268.313,-2.313,178.937
13.703,30,-135.000,-38.875,11.563,0.375,-1.250,-1.250,-0.350,-0.060,-9.350,0.040,0.100,0.440,-0.400,-0.170,-9.790,268.250,-2.313,178.937
13.727,30,-135.000,-38.875,11.563,-1.375,0.188,-1.875,-0.250,-0.040,-9.530,0.140,0.120,0.250,-0.400,-0.170,-9.790,268.250,-2.313,179.000
13.772,30,-135.000,-38.875,12.063,-1.000,-0.563,0.000,-0.250,-0.250,-9.670,0.140,-0.080,0.110,-0.400,-0.160,-9.790,268.250,-2.313,179.000
13.796,30,-135.000,-38.875,12.063,-0.250,0.000,0.563,-0.320,-0.260,-9.650,0.080,-0.090,0.130,-0.400,-0.160,-9.790,268.250,-2.313,179.000
13.818,30,-135.375,-38.500,11.563,-0.625,1.063,-0.438,-0.230,-0.120,-9.670,0.160,0.030,0.120,-0.400,-0.160,-9.790,268.187,-2.313,179.000
13.843,30,-135.375,-38.500,11.563,1.125,1.125,-0.438,-0.210,-0.070,-9.510,0.170,0.090,0.270,-0.390,-0.160,-9.790,268.187,-2.313,179.000
13.885,30,-135.000,-39.250,12.750,-0.188,0.000,0.500,-0.290,-0.110,-9.410,0.090,0.060,0.370,-0.390,-0.170,-9.790,268.187,-2.250,179.000
13.909,30,-134.250,-38.875,12.500,-0.563,-1.188,0.375,-0.250,-0.160,-9.550,0.140,0.000,0.240,-0.400,-0.160,-9.790,268.187,-2.313,179.000
13.934,30,-134.250,-38.875,12.500,-0.875,-2.688,-0.250,-0.230,-0.220,-9.720,0.170,-0.060,0.070,-0.400,-0.160,-9.790,268.187,-2.375,179.000
13.958,30,-135.687,-38.500,12.063,0.500,-1.938,-0.688,-0.230,-0.270,-9.600,0.170,-0.110,0.180,-0.410,-0.160,-9.790,268.187,-2.438,179.000
13.999,30,-135.687,-38.500,12.063,-2.125,-1.625,-0.938,-0.300,-0.220,-9.700,0.130,-0.060,0.090,-0.430,-0.150,-9.790,268.187,-2.500,179.063
14.02,30,-135.687,-38.875,13.188,-1.500,0.188,-1.125,-0.200,-0.240,-9.720,0.210,-0.080,0.070,-0.420,-0.150,-9.790,268.187,-2.500,179.063
14.045,30,-135.687,-38.875,13.188,2.438,0.750,-0.063,-0.350,-0.170,-9.440,0.060,-0.010,0.350,-0.420,-0.160,-9.790,268.187,-2.438,179.000
14.066,30,-135.000,-38.875,12.063,-0.500,-1.438,-1.688,-0.340,-0.110,-9.320,0.080,0.040,0.470,-0.430,-0.160,-9.790,268.125,-2.500,179.000
14.122,30,-135.687,-38.875,12.063,1.688,-0.438,-0.125,-0.310,-0.180,-9.580,0.110,-0.030,0.200,-0.430,-0.140,-9.790,268.062,-2.500,179.063
14.148,30,-135.687,-38.875,12.063,2.688,-0.313,-0.188,-0.440,-0.150,-9.310,-0.010,0.000,0.470,-0.430,-0.150,-9.790,268.062,-2.500,179.063
14.169,30,-134.562,-39.563,13.188,-1.563,-2.313,-1.813,-0.300,-0.060,-9.570,0.140,0.080,0.210,-0.440,-0.150,-9.790,268.000,-2.563,179.063
14.214,30,-135.000,-38.875,12.750,1.688,-1.625,-0.438,-0.400,-0.190,-9.500,0.050,-0.050,0.290,-0.450,-0.140,-9.790,267.937,-2.688,179.125
14.239,30,-135.000,-38.875,12.750,1.688,-3.375,-0.313,-0.390,-0.170,-9.370,0.090,-0.020,0.270,-0.470,-0.140,-9.790,267.937,-2.750,179.063
14.263,30,-135.000,-38.875,11.563,-2.375,-4.000,-2.063,-0.340,-0.140,-9.700,0.140,0.000,0.080,-0.480,-0.140,-9.790,267.875,-2.813,179.125
14.284,30,-135.000,-38.875,11.563,-1.625,-2.875,-2.750,-0.300,-0.110,-9.730,0.190,0.020,0.050,-0.490,-0.130,-9.790,267.875,-2.875,179.187
14.329,30,-135.375,-38.875,12.500,0.688,-3.813,-1.875,-0.450,-0.060,-9.370,0.070,0.080,0.380,-0.520,-0.140,-9.790,267.750,-3.000,179.125
14.353,30,-135.375,-38.875,12.500,-1.625,-5.000,-2.813,-0.420,0.000,-9.420,0.140,0.110,0.240,-0.530,-0.130,-9.790,267.687,-3.125,179.187
14.374,30,-135.687,-38.500,12.688,-1.000,-3.313,-1.313,-0.450,-0.080,-9.710,0.090,0.040,0.070,-0.540,-0.130,-9.790,267.687,-3.188,179.187
14.399,30,-135.687,-38.500,12.688,0.500,-3.188,-0.500,-0.470,-0.180,-9.590,0.080,-0.050,0.190,-0.550,-0.130,-9.780,267.625,-3.250,179.187
14.44,30,-135.000,-38.500,13.062,1.000,0.438,0.250,-0.350,-0.090,-9.740,0.160,0.020,0.120,-0.550,-0.130,-9.780,267.625,-3.250,179.187
14.464,30,-134.562,-40.000,12.250,0.688,3.688,1.625,-0.400,-0.060,-9.720,0.140,0.060,0.060,-0.540,-0.130,-9.790,267.687,-3.125,179.187
14.485,30,-134.562,-40.000,12.250,1.938,5.688,2.563,-0.410,-0.120,-9.560,0.100,0.010,0.220,-0.520,-0.130,-9.790,267.687,-3.000,179.187
14.53,30,-134.687,-39.563,12.000,0.563,3.438,2.063,-0.430,-0.160,-9.420,0.060,-0.020,0.400,-0.480,-0.140,-9.790,267.812,-2.813,179.125
14.56,30,-133.875,-39.250,13.062,-1.125,4.563,1.063,-0.420,-0.160,-9.610,0.040,-0.020,0.170,-0.470,-0.140,-9.790,267.875,-2.688,179.125
14.581,30,-133.875,-39.250,13.062,0.250,3.938,1.188,-0.370,-0.130,-9.620,0.080,0.040,0.190,-0.450,-0.140,-9.790,267.875,-2.625,179.125
14.605,30,-133.875,-39.250,13.062,2.125,2.188,2.188,-0.350,-0.120,-9.330,0.080,0.020,0.450,-0.440,-0.140,-9.790,267.937,-2.563,179.125
14.646,30,-135.375,-39.250,12.688,-0.750,0.000,0.250,-0.250,-0.290,-9.550,0.190,-0.140,0.230,-0.440,-0.140,-9.790,268.000,-2.563,179.125
14.668,30,-135.000,-39.250,12.000,0.188,-0.250,-0.188,-0.300,-0.270,-9.660,0.130,-0.120,0.120,-0.440,-0.150,-9.790,268.000,-2.563,179.063
14.692,30,-135.000,-39.250,12.000,-0.625,-2.250,-0.375,-0.330,-0.190,-9.570,0.110,-0.040,0.210,-0.440,-0.140,-9.790,268.000,-2.563,179.125
14.716,30,-134.250,-39.250,11.875,-0.313,-1.000,-0.375,-0.330,-0.220,-9.680,0.110,-0.070,0.100,-0.450,-0.140,-9.790,268.000,-2.625,179.125
14.757,30,-134.562,-38.063,12.375,0.375,-0.750,-0.125,-0.420,-0.110,-9.490,0.030,0.030,0.290,-0.450,-0.150,-9.790,268.000,-2.625,179.063
14.781,30,-134.562,-38.063,12.375,-0.438,-1.063,-0.438,-0.390,-0.040,-9.520,0.090,0.090,0.290,-0.460,-0.150,-9.790,268.000,-2.688,179.063
14.805,30,-134.562,-38.063,12.375,0.188,-1.000,0.313,-0.320,-0.110,-9.600,0.130,0.020,0.180,-0.460,-0.140,-9.790,268.000,-2.688,179.125
14.829,30,-135.375,-39.563,11.500,0.313,-0.750,0.688,-0.330,-0.160,-9.580,0.130,-0.010,0.200,-0.460,-0.140,-9.790,268.000,-2.688,179.125
14.873,30,-134.562,-38.875,13.062,-0.438,0.063,0.063,-0.260,-0.150,-9.760,0.200,0.000,0.020,-0.460,-0.140,-9.790,268.000,-2.688,179.125
14.898,30,-134.562,-38.875,13.062,1.063,-0.313,0.250,-0.290,-0.190,-9.530,0.160,-0.040,0.250,-0.460,-0.150,-9.790,268.000,-2.688,179.063
14.919,30,-135.375,-38.875,10.750,0.000,0.063,-0.688,-0.420,-0.150,-9.500,0.030,0.000,0.290,-0.450,-0.150,-9.790,267.937,-2.625,179.063
14.963,30,-135.375,-38.875,12.000,-0.688,-1.750,-1.188,-0.300,-0.050,-9.440,0.160,0.090,0.340,-0.460,-0.140,-9.790,267.875,-2.688,179.125
14.984,30,-135.375,-38.875,12.000,-1.125,-0.563,-0.750,-0.320,-0.210,-9.670,0.130,-0.070,0.120,-0.460,-0.140,-9.790,267.875,-2.688,179.125
15.019,30,-135.000,-39.250,12.688,-0.438,-1.625,-0.500,-0.410,-0.240,-9.550,0.060,-0.100,0.230,-0.470,-0.140,-9.790,267.875,-2.750,179.125
15.044,30,-135.000,-39.250,12.688,-1.438,-0.938,-1.500,-0.350,-0.140,-9.720,0.120,0.000,0.060,-0.470,-0.130,-9.790,267.875,-2.750,179.125
15.087,30,-135.000,-39.250,12.375,0.375,0.938,-0.375,-0.430,-0.120,-9.560,0.040,0.010,0.220,-0.470,-0.130,-9.790,267.812,-2.750,179.187
15.113,30,-134.687,-40.000,12.688,-0.125,0.750,-0.313,-0.420,-0.080,-9.510,0.070,0.030,0.280,-0.470,-0.130,-9.790,267.812,-2.750,179.187
15.136,30,-134.687,-40.000,12.688,-0.125,1.500,-0.313,-0.390,-0.020,-9.520,0.070,0.100,0.270,-0.460,-0.130,-9.790,267.812,-2.688,179.187
15.16,30,-135.000,-39.563,11.500,-0.688,0.438,0.750,-0.420,-0.060,-9.460,0.040,0.070,0.330,-0.460,-0.130,-9.790,267.812,-2.688,179.187
15.204,30,-135.000,-39.563,11.500,0.688,0.875,1.188,-0.350,-0.120,-9.590,0.100,0.000,0.200,-0.460,-0.120,-9.790,267.875,-2.625,179.187
15.225,30,-134.562,-40.000,12.000,0.688,4.188,0.813,-0.370,-0.140,-9.640,0.120,0.010,0.210,-0.440,-0.130,-9.790,267.875,-2.563,179.187
15.248,30,-134.562,-40.000,12.000,0.938,2.438,1.063,-0.250,-0.080,-9.440,0.170,0.040,0.350,-0.430,-0.130,-9.790,267.875,-2.500,179.187
15.271,30,-135.687,-38.875,13.062,0.313,1.625,0.813,-0.310,-0.110,-9.560,0.100,0.010,0.220,-0.420,-0.130,-9.790,267.937,-2.438,179.187
15.315,30,-134.687,-39.563,12.688,0.063,1.063,0.188,-0.320,-0.230,-9.600,0.090,-0.090,0.190,-0.420,-0.130,-9.790,267.937,-2.438,179.187
15.34,30,-134.687,-39.563,12.688,-0.750,-0.625,-1.500,-0.270,-0.200,-9.530,0.140,-0.060,0.250,-0.420,-0.130,-9.790,267.937,-2.438,179.187
15.364,30,-135.000,-38.875,12.375,-1.625,-1.125,-2.313,-0.250,-0.140,-9.710,0.170,-0.010,0.080,-0.420,-0.120,-9.790,267.875,-2.500,179.187
15.405,30,-135.000,-38.875,12.375,-1.125,-1.875,-1.438,-0.360,-0.070,-9.560,0.070,0.050,0.230,-0.430,-0.120,-9.790,267.812,-2.563,179.250
15.426,30,-135.375,-39.563,12.375,-0.688,-2.250,-1.000,-0.370,-0.140,-9.630,0.070,-0.020,0.160,-0.440,-0.120,-9.790,267.812,-2.563,179.250
15.451,30,-135.375,-39.563,12.375,0.750,-1.313,-0.625,-0.380,-0.060,-9.420,0.060,0.060,0.360,-0.450,-0.120,-9.790,267.750,-2.625,179.250
15.483,30,-134.562,-38.875,12.688,-1.438,-0.500,-0.188,-0.350,-0.060,-9.660,0.090,0.060,0.130,-0.450,-0.120,-9.790,267.750,-2.625,179.250
15.528,30,-135.000,-39.250,11.500,0.125,1.750,0.625,-0.390,-0.110,-9.690,0.050,0.000,0.090,-0.440,-0.120,-9.790,267.812,-2.563,179.250
15.554,30,-135.000,-39.250,11.500,1.188,1.875,0.938,-0.330,-0.050,-9.500,0.100,0.070,0.280,-0.440,-0.120,-9.790,267.812,-2.563,179.250
15.575,30,-134.687,-38.500,12.000,1.563,1.313,1.188,-0.390,-0.090,-9.440,0.080,0.070,0.400,-0.430,-0.130,-9.790,267.812,-2.500,179.187
15.599,30,-134.687,-38.500,12.000,-0.563,0.563,0.625,-0.340,-0.080,-9.500,0.080,0.040,0.280,-0.430,-0.130,-9.790,267.875,-2.500,179.187
15.642,30,-135.687,-39.250,12.375,1.563,0.250,2.000,-0.260,-0.130,-9.680,0.170,0.000,0.110,-0.430,-0.130,-9.790,267.937,-2.500,179.187
15.666,30,-134.687,-39.250,12.688,1.875,1.313,2.063,-0.320,-0.170,-9.490,0.100,-0.030,0.300,-0.430,-0.130,-9.790,267.937,-2.500,179.125
15.687,30,-134.687,-39.250,12.688,-0.625,2.125,0.813,-0.200,-0.160,-9.670,0.210,-0.020,0.120,-0.420,-0.130,-9.790,267.937,-2.438,179.187
15.712,30,-135.000,-39.250,12.000,1.125,-0.375,0.875,-0.210,-0.220,-9.720,0.200,-0.080,0.060,-0.420,-0.140,-9.790,268.000,-2.438,179.125
15.756,30,-135.000,-39.250,12.000,0.188,0.813,-0.125,-0.350,-0.240,-9.480,0.060,-0.100,0.310,-0.420,-0.140,-9.790,268.000,-2.438,179.125
15.778,30,-135.000,-39.250,11.500,-1.063,-1.625,-1.375,-0.250,-0.120,-9.470,0.170,0.010,0.320,-0.420,-0.140,-9.790,267.937,-2.500,179.125
15.803,30,-135.000,-39.250,11.500,-1.375,-0.875,-1.125,-0.310,-0.060,-9.690,0.110,0.070,0.100,-0.430,-0.130,-9.790,267.937,-2.500,179.125
15.844,30,-134.562,-39.250,12.000,0.938,-0.313,0.250,-0.310,-0.190,-9.510,0.120,-0.050,0.270,-0.440,-0.130,-9.790,267.937,-2.563,179.125
15.868,30,-134.562,-38.875,12.250,0.688,-0.813,0.063,-0.350,-0.110,-9.410,0.090,0.020,0.370,-0.440,-0.140,-9.790,267.937,-2.563,179.125
15.893,30,-134.562,-38.875,12.250,-2.313,1.313,-1.438,-0.270,-0.110,-9.840,0.170,0.020,-0.040,-0.440,-0.130,-9.790,267.875,-2.563,179.187
15.917,30,-135.375,-38.875,12.250,0.500,0.250,-0.063,-0.270,-0.030,-9.540,0.160,0.090,0.250,-0.430,-0.130,-9.790,267.875,-2.563,179.187
15.972,30,-135.375,-39.250,11.375,-1.000,-1.000,0.313,-0.310,-0.140,-9.490,0.120,-0.010,0.300,-0.440,-0.130,-9.790,267.875,-2.563,179.187
15.998,30,-135.375,-39.250,11.375,-0.938,0.875,0.000,-0.380,-0.160,-9.610,0.150,-0.090,0.090,-0.430,-0.120,-9.790,267.875,-2.563,179.187
16.022,30,-134.250,-39.250,11.063,-1.750,0.563,-1.063,-0.270,-0.170,-9.630,0.160,-0.040,0.150,-0.430,-0.120,-9.790,267.875,-2.563,179.250
16.044,30,-134.250,-39.250,11.063,1.188,-0.313,0.063,-0.400,-0.060,-9.400,0.030,0.060,0.380,-0.430,-0.120,-9.790,267.875,-2.563,179.250
16.088,30,-136.063,-38.875,11.875,-0.563,-1.000,-1.063,-0.210,-0.050,-9.490,0.180,0.070,0.330,-0.440,-0.120,-9.790,267.812,-2.563,179.250
16.112,30,-136.063,-38.875,11.875,0.438,-0.438,0.563,-0.390,-0.220,-9.510,0.050,-0.100,0.270,-0.440,-0.120,-9.790,267.812,-2.563,179.250
16.136,30,-135.687,-40.000,13.375,-0.063,-2.438,-0.125,-0.370,-0.170,-9.470,0.070,-0.050,0.320,-0.450,-0.120,-9.790,267.812,-2.625,179.250
16.16,30,-135.687,-40.000,13.375,-1.563,-2.125,-1.688,-0.310,-0.220,-9.660,0.130,-0.100,0.130,-0.460,-0.110,-9.790,267.812,-2.688,179.312
